Date,Message
2026-08-05T20:24:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:25:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:25:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:26:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:26:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:27:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:27:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:28:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:28:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:29:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:29:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:30:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:30:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:31:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:31:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:32:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:32:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:33:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:33:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:34:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:34:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:35:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:35:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:36:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:36:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:37:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:37:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:38:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:38:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:39:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:39:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:40:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:40:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:41:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:41:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:42:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:42:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:43:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:43:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:44:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:44:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:45:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:45:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:46:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:46:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:47:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:47:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:48:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:48:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:49:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:49:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:50:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:50:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:51:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:51:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:52:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:52:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:53:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:53:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:54:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:54:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:55:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
