Date,Message
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDUSD;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;GBPCHF;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;CADCHF;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
